title,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5
Sticky Garlic Pork Chops,0.0,0.0,0.0,0.0,0.0,0.977873682975769
Stuffed And Rolled Pork Tenderloin ,0.0,0.360734224319458,0.0,0.6198431849479675,0.0,0.0
Stuffed Green Peppers I,0.0,0.0,0.7791133522987366,0.0,0.0,0.2023632973432541
Stuffed Hasselback Turkey Breast,0.0,0.0,0.0,0.9846583604812622,0.0,0.0
Stuffed Mexican Peppers,0.0,0.0,0.5043096542358398,0.0,0.0,0.47626790404319763
Stuffed Peppers My Way,0.0,0.9768459796905518,0.0,0.0,0.0,0.0
Stuffed Shells I,0.9744870662689209,0.0,0.0,0.0,0.0,0.0
Stuffed Shells Iii,0.9715856313705444,0.0,0.0,0.0,0.0,0.0
Stuffed Shells Iv,0.9744850993156433,0.0,0.0,0.0,0.0,0.0
Stuffed Zucchini,0.9603105783462524,0.0,0.0,0.0,0.0,0.0
Sukis Spinach And Feta Pasta,0.2736298441886902,0.7022702097892761,0.0,0.0,0.0,0.0
Summer Vegetable Cavatelli With Fresh Corn Cream,0.0,0.9863360524177551,0.0,0.0,0.0,0.0
Super Duper Slow Cooker Beef Stroganoff,0.0,0.0,0.9825136065483093,0.0,0.0,0.0
Super Simple Salmon,0.01316063106060028,0.5504180192947388,0.013160382397472858,0.396940141916275,0.013158605434000492,0.013162226416170597
Super Simple Super Spicy Mongolian Beef,0.0,0.0,0.0,0.0,0.0,0.9744861125946045
Swedish Meatballs Svenska Kottbullar,0.0,0.0,0.627142071723938,0.3593408763408661,0.0,0.0
Sweet And Savory Slow Cooker Pulled Pork,0.0,0.0,0.0,0.09857994318008423,0.0,0.8901816010475159
Sweet And Sour Meatloaf,0.0,0.0,0.0,0.0,0.0,0.9698725342750549
Sweet And Sour Pork Iii,0.0,0.0,0.0,0.0,0.0,0.987371563911438
Sweet And Sour Pork Tenderloin,0.0,0.0,0.0,0.0,0.0,0.9855462908744812
Sweet Polish Sausage,0.0,0.0,0.0,0.0,0.0,0.9632272124290466
Sweet Potato Enchiladas,0.0,0.0,0.9788074493408203,0.0,0.0,0.0
Sweet Potato Souffles,0.0,0.0,0.791719377040863,0.18087591230869293,0.0,0.0
Swordfish A La Siciliana,0.0,0.9679433107376099,0.0,0.0,0.0,0.0
Sylvias Ribs,0.0,0.0,0.0,0.0,0.0,0.9731154441833496
Taco Lasagna,0.0,0.0,0.9768463373184204,0.0,0.0,0.0
Taco Stuffed Shells,0.24792751669883728,0.0,0.7293410301208496,0.0,0.0,0.0
Tangy Grilled Pork Tenderloin,0.011628648266196251,0.011628608219325542,0.011629036627709866,0.9418527483940125,0.01162846852093935,0.01163248810917139
Tangy Honey Glazed Ham,0.0,0.0,0.0,0.0,0.0,0.9568907618522644
Tantalizingly Tangy Meatloaf,0.0,0.0,0.0,0.0,0.0,0.9603094458580017
Tartiflette French Potato Bacon And Cheese Casserole,0.0,0.0,0.9731107950210571,0.0,0.0,0.0
Tasty Lentil Tacos,0.0,0.0,0.0,0.9603064656257629,0.0,0.0
Tater Tot Taco Casserole,0.0,0.0,0.9731122851371765,0.0,0.0,0.0
Taylors Piroshki,0.0,0.0,0.9744832515716553,0.0,0.0,0.0
Tender Pork Spare Ribs,0.0,0.0,0.0,0.0,0.0,0.9731119275093079
Teriyaki Salmon,0.0,0.0,0.0,0.0,0.0,0.9698761105537415
Texas Pork Ribs,0.0,0.0,0.0,0.0,0.0,0.9811991453170776
Thai Dipped Beef Tri Tip,0.0,0.0,0.0,0.0,0.0,0.9796713590621948
Thai Steamed Mussels,0.0,0.0,0.0,0.0,0.0,0.9757232069969177
The Best Beef Tri Tip,0.0,0.0,0.0,0.9715865850448608,0.0,0.0
The Best Clam Sauce,0.0,0.9568889141082764,0.0,0.0,0.0,0.0
The Best Meatballs,0.0,0.19599859416484833,0.7845786213874817,0.0,0.0,0.0
The Best Meatloaf,0.0,0.0,0.308357834815979,0.0,0.0,0.6701322793960571
The Hot Brown,0.0,0.0,0.986698567867279,0.0,0.0,0.0
The Most Easy And Delish Meatloaf Ever,0.0,0.0,0.0,0.0,0.0,0.9768456220626831
The Worlds Best Turkey,0.010418201796710491,0.01041871216148138,0.010418644174933434,0.947907567024231,0.010418104007840157,0.0104187848046422
Three Cheese Baked Pasta,0.967944324016571,0.0,0.0,0.0,0.0,0.0
Three Cheese Manicotti,0.9698736667633057,0.0,0.0,0.0,0.0,0.0
Three Cheese Manicotti Ii,0.9657508134841919,0.0,0.0,0.0,0.0,0.0
Three Packet Slow Cooker Roast,0.010417785495519638,0.010417615063488483,0.9479067921638489,0.010418331250548363,0.010417924262583256,0.010421541519463062
Tilapia Scaloppine,0.0,0.9679437875747681,0.0,0.0,0.0,0.0
To Die For Fettuccine Alfredo,0.7956510782241821,0.17492970824241638,0.0,0.0,0.0,0.0
Tomato Basil Salmon,0.3660142421722412,0.5813482403755188,0.013159576803445816,0.013160047121345997,0.013158287853002548,0.01315964013338089
Tomato Vodka Sauce,0.0,0.9731127619743347,0.0,0.0,0.0,0.0
Torta Di Riso,0.20628976821899414,0.42482006549835205,0.3527573347091675,0.0,0.0,0.0
Tourtiere French Canadian Meat Pie,0.0,0.0,0.0,0.6390557885169983,0.35176727175712585,0.0
Traditional Osso Buco,0.0,0.2409108728170395,0.0,0.7413854002952576,0.0,0.0
Traditional Style Vegan Shepherds Pie,0.0,0.0,0.67988121509552,0.0,0.30820927023887634,0.0
Tropical Grilled Pork Chops,0.0,0.0,0.0,0.0,0.0,0.9863359332084656
Tuna Zucchini Elbow Pasta,0.2903538644313812,0.6892318725585938,0.0,0.0,0.0,0.0
Turkey And Quinoa Meatloaf,0.0,0.0,0.0,0.0,0.0,0.9788062572479248
Turkey And Rice Meatballs Albondigas,0.0,0.9866980910301208,0.0,0.0,0.0,0.0
Turkey Cheeseburger Meatloaf,0.0,0.0,0.3968071937561035,0.0,0.0,0.5862398147583008
Turkey In A Bag,0.015153600834310055,0.015153823420405388,0.015156487934291363,0.9242267608642578,0.015154987573623657,0.015154289081692696
Turkey In A Smoker,0.0,0.0,0.0,0.9657472968101501,0.0,0.0
Turkey Pot Pie,0.0,0.0,0.2286715805530548,0.0,0.7509146928787231,0.0
Turkey Pot Pie I,0.0,0.0,0.22859685122966766,0.0,0.7509893774986267,0.0
Turkey Pot Pie Ii,0.0,0.0,0.0,0.0,0.960308849811554,0.0
Turkey Rice,0.0,0.0,0.0,0.9811990261077881,0.0,0.0
Turkey Sloppy Joes,0.0,0.0,0.0,0.0,0.0,0.9778708219528198
Turkey Tamale Pie,0.0,0.0,0.9866979122161865,0.0,0.0,0.0
Turkey Tenderloins,0.013159315101802349,0.013159171678125858,0.013159366324543953,0.6113826632499695,0.01315942220389843,0.335980087518692
Turkish Stuffed Eggplant Karniyarik,0.0,0.9836558699607849,0.0,0.0,0.0,0.0
Tuscan Flank Steak,0.0,0.9831058979034424,0.0,0.0,0.0,0.0
Ultimate Shrimp Scampi,0.0,0.7929834723472595,0.18849264085292816,0.0,0.0,0.0
Unstuffed Cabbage Roll,0.0,0.0,0.0,0.0,0.0,0.9568846821784973
Upside Down Barbeque Meatloaf ,0.0,0.0,0.0,0.0,0.0,0.9811988472938538
Valentines Salmon,0.0,0.0,0.0,0.9851157069206238,0.0,0.0
Vegan Bean Taco Filling,0.0,0.0,0.0,0.9715847373008728,0.0,0.0
Vegan Black Bean Burgers,0.0,0.0,0.0,0.9846584796905518,0.0,0.0
Vegetable Pizza I,0.0,0.0,0.9715846180915833,0.0,0.0,0.0
Vegetarian Bibimbap,0.0,0.0,0.0,0.0,0.0,0.9811953902244568
Vegetarian Four Cheese Lasagna,0.9757245779037476,0.0,0.0,0.0,0.0,0.0
Vegetarian Korma,0.0,0.0,0.0,0.73795086145401,0.0,0.24897336959838867
Vegetarian Meatloaf With Vegetables,0.0,0.0,0.0,0.0,0.4853091835975647,0.5001931190490723
Vegetarian Mexican Inspired Stuffed Peppers,0.0,0.0,0.13589970767498016,0.0,0.0,0.8490566611289978
Veggie Lasagna Florentine,0.9788084030151367,0.0,0.0,0.0,0.0,0.0
Veggie Pita Pizza,0.9632270932197571,0.0,0.0,0.0,0.0,0.0
Veggie Pot Pie,0.0,0.0,0.0,0.3962484896183014,0.4653061628341675,0.1271640509366989
Venison Bacon Burgers,0.0,0.29799163341522217,0.6725886464118958,0.0,0.0,0.0
Veracruz Style Red Snapper,0.0,0.9818809032440186,0.0,0.0,0.0,0.0
Vietnamese Sandwich,0.0,0.0,0.0,0.9757212400436401,0.0,0.0
Walnut Crusted Chicken Breast,0.0,0.0,0.0,0.9731143712997437,0.0,0.0
Wiener Schnitzel,0.0,0.0,0.9528197050094604,0.0,0.0,0.0
Wienerschnitzel,0.0,0.0,0.9657435417175293,0.0,0.0,0.0
Wonderful Short Ribs,0.0,0.20172640681266785,0.0,0.16214188933372498,0.0,0.6215660572052002
Worlds Best Lasagna,0.9841724038124084,0.0,0.0,0.0,0.0,0.0
Worlds Fastest Meatballs,0.0,0.3597968518733978,0.6239394545555115,0.0,0.0,0.0
Yummy Lemon Salmon Burgers,0.0,0.7541128993034363,0.22736360132694244,0.0,0.0,0.0
Zippy Shepherds Pie,0.0,0.0,0.617865264415741,0.0,0.0,0.369473397731781
Zucchini Patties,0.9568805694580078,0.0,0.0,0.0,0.0,0.0
